route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
15,250728-MULTI-Saturday-01,24603373-250728-MULTI-Saturday-01,"15 BRAMALEA SOUTH",1,1161593,150157,1,1
15,250728-MULTI-Saturday-01,24603374-250728-MULTI-Saturday-01,"15 BRAMALEA SOUTH",1,1161592,150157,1,1
15,250728-MULTI-Saturday-01,24603375-250728-MULTI-Saturday-01,"15 BRAMALEA SOUTH",1,1161594,150157,1,1
15,250728-MULTI-Saturday-01,24603376-250728-MULTI-Saturday-01,"15 BRAMALEA SOUTH",1,1161596,150157,1,1
15,250728-MULTI-Saturday-01,24603377-250728-MULTI-Saturday-01,"15 BRAMALEA NORTH TO BRAMALEA/INSPIRE",0,1161592,150144,1,1
15,250728-MULTI-Saturday-01,24603378-250728-MULTI-Saturday-01,"15 BRAMALEA NORTH TO BRAMALEA/INSPIRE",0,1161596,150144,1,1
15,250728-MULTI-Saturday-01,24603379-250728-MULTI-Saturday-01,"15 BRAMALEA NORTH TO BRAMALEA/INSPIRE",0,1161593,150144,1,1
15,250728-MULTI-Saturday-01,24603380-250728-MULTI-Saturday-01,"15 BRAMALEA NORTH TO BRAMALEA/INSPIRE",0,1161595,150144,1,1
15,250728-MULTI-Saturday-01,24603381-250728-MULTI-Saturday-01,"15 BRAMALEA NORTH TO BRAMALEA/INSPIRE",0,1161594,150144,1,1
15,250728-MULTI-Saturday-01,24603382-250728-MULTI-Saturday-01,"15 BRAMALEA NORTH TO BRAMALEA/INSPIRE",0,1161596,150144,1,1
15,250728-MULTI-Saturday-01,24603383-250728-MULTI-Saturday-01,"15 BRAMALEA NORTH TO BRAMALEA/INSPIRE",0,1161593,150144,1,1
15,250728-MULTI-Saturday-01,24603384-250728-MULTI-Saturday-01,"15 BRAMALEA NORTH TO BRAMALEA/INSPIRE",0,1161595,150144,1,1
15,250728-MULTI-Saturday-01,24603385-250728-MULTI-Saturday-01,"15 BRAMALEA NORTH TO BRAMALEA/INSPIRE",0,1161592,150144,1,1
15,250728-MULTI-Saturday-01,24603386-250728-MULTI-Saturday-01,"15 BRAMALEA NORTH TO BRAMALEA/INSPIRE",0,1161594,150144,1,1
15,250728-MULTI-Saturday-01,24603387-250728-MULTI-Saturday-01,"15 BRAMALEA NORTH TO BRAMALEA/INSPIRE",0,1161596,150144,1,1
15,250728-MULTI-Saturday-01,24603388-250728-MULTI-Saturday-01,"15 BRAMALEA NORTH TO BRAMALEA/INSPIRE",0,1161593,150144,1,1
15,250728-MULTI-Saturday-01,24603389-250728-MULTI-Saturday-01,"15 BRAMALEA NORTH TO BRAMALEA/INSPIRE",0,1161595,150144,1,1
15,250728-MULTI-Saturday-01,24603390-250728-MULTI-Saturday-01,"15 BRAMALEA NORTH TO BRAMALEA/INSPIRE",0,1161592,150144,1,1
15,250728-MULTI-Saturday-01,24603391-250728-MULTI-Saturday-01,"15 BRAMALEA NORTH TO BRAMALEA/INSPIRE",0,1161594,150144,1,1
15,250728-MULTI-Saturday-01,24603392-250728-MULTI-Saturday-01,"15 BRAMALEA NORTH TO BRAMALEA/INSPIRE",0,1161596,150144,1,1
15,250728-MULTI-Saturday-01,24603393-250728-MULTI-Saturday-01,"15 BRAMALEA NORTH TO BRAMALEA/INSPIRE",0,1161593,150144,1,1
15,250728-MULTI-Saturday-01,24603394-250728-MULTI-Saturday-01,"15 BRAMALEA NORTH TO BRAMALEA/INSPIRE",0,1161595,150144,1,1
15,250728-MULTI-Saturday-01,24603395-250728-MULTI-Saturday-01,"15 BRAMALEA NORTH TO BRAMALEA/INSPIRE",0,1161593,150144,1,1
15,250728-MULTI-Saturday-01,24603396-250728-MULTI-Saturday-01,"15 BRAMALEA NORTH TO BRAMALEA/INSPIRE",0,1161592,150144,1,1
15,250728-MULTI-Saturday-01,24603397-250728-MULTI-Saturday-01,"15 BRAMALEA NORTH TO BRAMALEA/INSPIRE",0,1161594,150144,1,1
15,250728-MULTI-Saturday-01,24603398-250728-MULTI-Saturday-01,"15 BRAMALEA NORTH TO BRAMALEA/INSPIRE",0,1161596,150144,1,1
15,250728-MULTI-Saturday-01,24603399-250728-MULTI-Saturday-01,"15 BRAMALEA NORTH TO BRAMALEA/INSPIRE",0,1161595,150144,1,1
15,250728-MULTI-Saturday-01,24603400-250728-MULTI-Saturday-01,"15 BRAMALEA NORTH TO BRAMALEA/INSPIRE",0,1161593,150144,1,1
15,250728-MULTI-Saturday-01,24603401-250728-MULTI-Saturday-01,"15 BRAMALEA NORTH TO BRAMALEA/INSPIRE",0,1161592,150144,1,1
15,250728-MULTI-Saturday-01,24603402-250728-MULTI-Saturday-01,"15 BRAMALEA NORTH TO BRAMALEA/INSPIRE",0,1161594,150144,1,1
15,250728-MULTI-Saturday-01,24603403-250728-MULTI-Saturday-01,"15 BRAMALEA NORTH TO BRAMALEA/INSPIRE",0,1161596,150144,1,1
15,250728-MULTI-Saturday-01,24603404-250728-MULTI-Saturday-01,"15 BRAMALEA NORTH TO BRAMALEA/INSPIRE",0,1161595,150144,1,1
15,250728-MULTI-Saturday-01,24603405-250728-MULTI-Saturday-01,"15 BRAMALEA NORTH TO BRAMALEA/INSPIRE",0,1161592,150144,1,1
15,250728-MULTI-Saturday-01,24603406-250728-MULTI-Saturday-01,"15 BRAMALEA NORTH TO BRAMALEA/INSPIRE",0,1161594,150144,1,1
15,250728-MULTI-Saturday-01,24603407-250728-MULTI-Saturday-01,"15 BRAMALEA NORTH TO BRAMALEA/INSPIRE",0,1161592,150144,1,1
15,250728-MULTI-Saturday-01,24603408-250728-MULTI-Saturday-01,"15 BRAMALEA NORTH TO BRAMALEA/INSPIRE",0,1161596,150144,1,1
15,250728-MULTI-Saturday-01,24603409-250728-MULTI-Saturday-01,"15 BRAMALEA NORTH TO BRAMALEA/INSPIRE",0,1161593,150144,1,1
15,250728-MULTI-Saturday-01,24603410-250728-MULTI-Saturday-01,"15 BRAMALEA NORTH TO BRAMALEA/INSPIRE",0,1161595,150144,1,1
15,250728-MULTI-Saturday-01,24603411-250728-MULTI-Saturday-01,"15 BRAMALEA NORTH TO BRAMALEA/INSPIRE",0,1161594,150144,1,1
15,250728-MULTI-Saturday-01,24603412-250728-MULTI-Saturday-01,"15 BRAMALEA NORTH TO BRAMALEA/INSPIRE",0,1161596,150144,1,1
15,250728-MULTI-Saturday-01,24603413-250728-MULTI-Saturday-01,"15 BRAMALEA NORTH TO BRAMALEA/INSPIRE",0,1161593,150144,1,1
15,250728-MULTI-Saturday-01,24603414-250728-MULTI-Saturday-01,"15 BRAMALEA NORTH TO BRAMALEA TERMINAL",0,1161594,150146,1,1
15,250728-MULTI-Saturday-01,24603416-250728-MULTI-Saturday-01,"15 BRAMALEA NORTH TO BRAMALEA/INSPIRE",0,1161595,150144,1,1
15,250728-MULTI-Saturday-01,24603417-250728-MULTI-Saturday-01,"15 BRAMALEA NORTH TO BRAMALEA/INSPIRE",0,1161592,150144,1,1
15,250728-MULTI-Saturday-01,24603418-250728-MULTI-Saturday-01,"15 BRAMALEA NORTH TO BRAMALEA/INSPIRE",0,1161594,150144,1,1
6,250728-MULTI-Saturday-01,24603428-250728-MULTI-Saturday-01,"6 JAMES POTTER NORTH",0,1161523,60015,1,1
6,250728-MULTI-Saturday-01,24603429-250728-MULTI-Saturday-01,"6 JAMES POTTER SOUTH",1,1161523,60014,1,1
9,250728-MULTI-Saturday-01,24603432-250728-MULTI-Saturday-01,"9 VODDEN WEST",1,1161496,90034,1,1
9,250728-MULTI-Saturday-01,24603433-250728-MULTI-Saturday-01,"9 VODDEN EAST",0,1161497,90032,1,1
1,250728-MULTI-Saturday-01,24603434-250728-MULTI-Saturday-01,"1 QUEEN WEST",1,1161566,10243,1,1
1,250728-MULTI-Saturday-01,24603435-250728-MULTI-Saturday-01,"1 QUEEN WEST",1,1161565,10243,1,1
1,250728-MULTI-Saturday-01,24603436-250728-MULTI-Saturday-01,"1 QUEEN WEST",1,1161573,10243,1,1
1,250728-MULTI-Saturday-01,24603437-250728-MULTI-Saturday-01,"1 QUEEN WEST",1,1161574,10243,1,1
1,250728-MULTI-Saturday-01,24603438-250728-MULTI-Saturday-01,"1 QUEEN WEST",1,1161572,10243,1,1
1,250728-MULTI-Saturday-01,24603439-250728-MULTI-Saturday-01,"1 QUEEN WEST",1,1161570,10243,1,1
1,250728-MULTI-Saturday-01,24603440-250728-MULTI-Saturday-01,"1 QUEEN WEST",1,1161568,10243,1,1
1,250728-MULTI-Saturday-01,24603441-250728-MULTI-Saturday-01,"1 QUEEN WEST",1,1161571,10243,1,1
1,250728-MULTI-Saturday-01,24603442-250728-MULTI-Saturday-01,"1 QUEEN WEST",1,1161575,10243,1,1
1,250728-MULTI-Saturday-01,24603443-250728-MULTI-Saturday-01,"1 QUEEN WEST",1,1161567,10243,1,1
1,250728-MULTI-Saturday-01,24603444-250728-MULTI-Saturday-01,"1 QUEEN WEST",1,1161572,10243,1,1
1,250728-MULTI-Saturday-01,24603445-250728-MULTI-Saturday-01,"1 QUEEN WEST",1,1161564,10243,1,1
1,250728-MULTI-Saturday-01,24603446-250728-MULTI-Saturday-01,"1 QUEEN WEST",1,1161569,10243,1,1
1,250728-MULTI-Saturday-01,24603447-250728-MULTI-Saturday-01,"1 QUEEN EAST",0,1161569,10228,1,1
1,250728-MULTI-Saturday-01,24603448-250728-MULTI-Saturday-01,"1 QUEEN EAST",0,1161573,10228,1,1
1,250728-MULTI-Saturday-01,24603449-250728-MULTI-Saturday-01,"1 QUEEN EAST",0,1161566,10228,1,1
1,250728-MULTI-Saturday-01,24603450-250728-MULTI-Saturday-01,"1 QUEEN EAST",0,1161568,10228,1,1
1,250728-MULTI-Saturday-01,24603451-250728-MULTI-Saturday-01,"1 QUEEN EAST",0,1161565,10228,1,1
1,250728-MULTI-Saturday-01,24603452-250728-MULTI-Saturday-01,"1 QUEEN EAST",0,1161570,10228,1,1
1,250728-MULTI-Saturday-01,24603453-250728-MULTI-Saturday-01,"1 QUEEN EAST",0,1161572,10228,1,1
1,250728-MULTI-Saturday-01,24603454-250728-MULTI-Saturday-01,"1 QUEEN EAST",0,1161571,10228,1,1
1,250728-MULTI-Saturday-01,24603455-250728-MULTI-Saturday-01,"1 QUEEN EAST",0,1161567,10228,1,1
1,250728-MULTI-Saturday-01,24603456-250728-MULTI-Saturday-01,"1 QUEEN EAST",0,1161574,10228,1,1
1,250728-MULTI-Saturday-01,24603457-250728-MULTI-Saturday-01,"1 QUEEN EAST",0,1161564,10228,1,1
1,250728-MULTI-Saturday-01,24603458-250728-MULTI-Saturday-01,"1 QUEEN EAST",0,1161566,10228,1,1
1,250728-MULTI-Saturday-01,24603459-250728-MULTI-Saturday-01,"1 QUEEN EAST",0,1161569,10228,1,1
1,250728-MULTI-Saturday-01,24603460-250728-MULTI-Saturday-01,"1 QUEEN EAST",0,1161573,10228,1,1
1,250728-MULTI-Saturday-01,24603461-250728-MULTI-Saturday-01,"1 QUEEN EAST",0,1161575,10228,1,1
1,250728-MULTI-Saturday-01,24603462-250728-MULTI-Saturday-01,"1 QUEEN EAST",0,1161568,10228,1,1
1,250728-MULTI-Saturday-01,24603463-250728-MULTI-Saturday-01,"1 QUEEN EAST",0,1161570,10228,1,1
1,250728-MULTI-Saturday-01,24603464-250728-MULTI-Saturday-01,"1 QUEEN EAST",0,1161572,10228,1,1
1,250728-MULTI-Saturday-01,24603465-250728-MULTI-Saturday-01,"1 QUEEN EAST",0,1161574,10228,1,1
1,250728-MULTI-Saturday-01,24603466-250728-MULTI-Saturday-01,"1 QUEEN EAST",0,1161571,10228,1,1
1,250728-MULTI-Saturday-01,24603467-250728-MULTI-Saturday-01,"1 QUEEN EAST",0,1161565,10228,1,1
1,250728-MULTI-Saturday-01,24603468-250728-MULTI-Saturday-01,"1 QUEEN EAST",0,1161567,10228,1,1
1,250728-MULTI-Saturday-01,24603469-250728-MULTI-Saturday-01,"1 QUEEN EAST",0,1161564,10228,1,1
1,250728-MULTI-Saturday-01,24603470-250728-MULTI-Saturday-01,"1 QUEEN EAST",0,1161569,10228,1,1
1,250728-MULTI-Saturday-01,24603471-250728-MULTI-Saturday-01,"1 QUEEN EAST",0,1161573,10228,1,1
1,250728-MULTI-Saturday-01,24603472-250728-MULTI-Saturday-01,"1 QUEEN EAST",0,1161570,10228,1,1
1,250728-MULTI-Saturday-01,24603473-250728-MULTI-Saturday-01,"1 QUEEN EAST",0,1161575,10228,1,1
1,250728-MULTI-Saturday-01,24603474-250728-MULTI-Saturday-01,"1 QUEEN EAST",0,1161566,10228,1,1
1,250728-MULTI-Saturday-01,24603475-250728-MULTI-Saturday-01,"1 QUEEN EAST",0,1161568,10228,1,1
1,250728-MULTI-Saturday-01,24603476-250728-MULTI-Saturday-01,"1 QUEEN EAST",0,1161572,10228,1,1
1,250728-MULTI-Saturday-01,24603477-250728-MULTI-Saturday-01,"1 QUEEN EAST",0,1161571,10228,1,1
1,250728-MULTI-Saturday-01,24603478-250728-MULTI-Saturday-01,"1 QUEEN EAST",0,1161565,10228,1,1
1,250728-MULTI-Saturday-01,24603479-250728-MULTI-Saturday-01,"1 QUEEN EAST",0,1161567,10228,1,1
1,250728-MULTI-Saturday-01,24603480-250728-MULTI-Saturday-01,"1 QUEEN EAST",0,1161574,10228,1,1
1,250728-MULTI-Saturday-01,24603481-250728-MULTI-Saturday-01,"1 QUEEN EAST",0,1161564,10228,1,1
1,250728-MULTI-Saturday-01,24603482-250728-MULTI-Saturday-01,"1 QUEEN EAST",0,1161569,10228,1,1
1,250728-MULTI-Saturday-01,24603483-250728-MULTI-Saturday-01,"1 QUEEN WEST",1,1161572,10243,1,1
1,250728-MULTI-Saturday-01,24603484-250728-MULTI-Saturday-01,"1 QUEEN WEST",1,1161571,10243,1,1
1,250728-MULTI-Saturday-01,24603485-250728-MULTI-Saturday-01,"1 QUEEN WEST",1,1161565,10243,1,1
1,250728-MULTI-Saturday-01,24603486-250728-MULTI-Saturday-01,"1 QUEEN WEST",1,1161567,10243,1,1
1,250728-MULTI-Saturday-01,24603487-250728-MULTI-Saturday-01,"1 QUEEN WEST",1,1161573,10243,1,1
1,250728-MULTI-Saturday-01,24603488-250728-MULTI-Saturday-01,"1 QUEEN WEST",1,1161574,10243,1,1
1,250728-MULTI-Saturday-01,24603489-250728-MULTI-Saturday-01,"1 QUEEN WEST",1,1161564,10243,1,1
1,250728-MULTI-Saturday-01,24603490-250728-MULTI-Saturday-01,"1 QUEEN WEST",1,1161569,10243,1,1
1,250728-MULTI-Saturday-01,24603491-250728-MULTI-Saturday-01,"1 QUEEN WEST",1,1161566,10243,1,1
1,250728-MULTI-Saturday-01,24603492-250728-MULTI-Saturday-01,"1 QUEEN WEST",1,1161568,10243,1,1
1,250728-MULTI-Saturday-01,24603493-250728-MULTI-Saturday-01,"1 QUEEN WEST",1,1161570,10243,1,1
1,250728-MULTI-Saturday-01,24603494-250728-MULTI-Saturday-01,"1 QUEEN WEST",1,1161567,10243,1,1
1,250728-MULTI-Saturday-01,24603495-250728-MULTI-Saturday-01,"1 QUEEN WEST",1,1161572,10243,1,1
1,250728-MULTI-Saturday-01,24603496-250728-MULTI-Saturday-01,"1 QUEEN WEST",1,1161571,10243,1,1
1,250728-MULTI-Saturday-01,24603497-250728-MULTI-Saturday-01,"1 QUEEN WEST",1,1161565,10243,1,1
1,250728-MULTI-Saturday-01,24603498-250728-MULTI-Saturday-01,"1 QUEEN WEST",1,1161574,10243,1,1
1,250728-MULTI-Saturday-01,24603499-250728-MULTI-Saturday-01,"1 QUEEN WEST",1,1161564,10243,1,1
1,250728-MULTI-Saturday-01,24603500-250728-MULTI-Saturday-01,"1 QUEEN WEST",1,1161569,10243,1,1
1,250728-MULTI-Saturday-01,24603501-250728-MULTI-Saturday-01,"1 QUEEN WEST",1,1161568,10243,1,1
1,250728-MULTI-Saturday-01,24603502-250728-MULTI-Saturday-01,"1 QUEEN WEST",1,1161573,10243,1,1
1,250728-MULTI-Saturday-01,24603503-250728-MULTI-Saturday-01,"1 QUEEN WEST",1,1161575,10243,1,1
1,250728-MULTI-Saturday-01,24603504-250728-MULTI-Saturday-01,"1 QUEEN WEST",1,1161566,10243,1,1
1,250728-MULTI-Saturday-01,24603505-250728-MULTI-Saturday-01,"1 QUEEN WEST",1,1161570,10243,1,1
1,250728-MULTI-Saturday-01,24603506-250728-MULTI-Saturday-01,"1 QUEEN EAST",0,1161573,10228,1,1
1,250728-MULTI-Saturday-01,24603507-250728-MULTI-Saturday-01,"1 QUEEN EAST",0,1161566,10228,1,1
1,250728-MULTI-Saturday-01,24603508-250728-MULTI-Saturday-01,"1 QUEEN EAST",0,1161567,10228,1,1
1,250728-MULTI-Saturday-01,24603509-250728-MULTI-Saturday-01,"1 QUEEN EAST",0,1161568,10228,1,1
1,250728-MULTI-Saturday-01,24603510-250728-MULTI-Saturday-01,"1 QUEEN EAST",0,1161570,10228,1,1
1,250728-MULTI-Saturday-01,24603511-250728-MULTI-Saturday-01,"1 QUEEN EAST",0,1161565,10228,1,1
1,250728-MULTI-Saturday-01,24603512-250728-MULTI-Saturday-01,"1 QUEEN EAST",0,1161574,10228,1,1
1,250728-MULTI-Saturday-01,24603513-250728-MULTI-Saturday-01,"1 QUEEN EAST",0,1161569,10228,1,1
1,250728-MULTI-Saturday-01,24603514-250728-MULTI-Saturday-01,"1 QUEEN WEST",1,1161565,10243,1,1
1,250728-MULTI-Saturday-01,24603515-250728-MULTI-Saturday-01,"1 QUEEN WEST",1,1161567,10243,1,1
1,250728-MULTI-Saturday-01,24603516-250728-MULTI-Saturday-01,"1 QUEEN WEST",1,1161574,10243,1,1
1,250728-MULTI-Saturday-01,24603517-250728-MULTI-Saturday-01,"1 QUEEN WEST",1,1161569,10243,1,1
1,250728-MULTI-Saturday-01,24603518-250728-MULTI-Saturday-01,"1 QUEEN WEST",1,1161573,10243,1,1
1,250728-MULTI-Saturday-01,24603519-250728-MULTI-Saturday-01,"1 QUEEN WEST",1,1161566,10243,1,1
1,250728-MULTI-Saturday-01,24603520-250728-MULTI-Saturday-01,"1 QUEEN WEST",1,1161568,10243,1,1
1,250728-MULTI-Saturday-01,24603521-250728-MULTI-Saturday-01,"1 QUEEN WEST",1,1161570,10243,1,1
1,250728-MULTI-Saturday-01,24603522-250728-MULTI-Saturday-01,"1 QUEEN WEST",1,1161565,10243,1,1
1,250728-MULTI-Saturday-01,24603524-250728-MULTI-Saturday-01,"1 QUEEN WEST TO BRAMALEA TERMINAL",1,1161569,10245,1,1
4,250728-MULTI-Saturday-01,24603547-250728-MULTI-Saturday-01,"4A CHINGUACOUSY NORTH",0,1161563,40074,1,1
4,250728-MULTI-Saturday-01,24603549-250728-MULTI-Saturday-01,"4A CHINGUACOUSY NORTH",0,1161560,40074,1,1
4,250728-MULTI-Saturday-01,24603550-250728-MULTI-Saturday-01,"4A CHINGUACOUSY NORTH",0,1161558,40074,1,1
4,250728-MULTI-Saturday-01,24603551-250728-MULTI-Saturday-01,"4A CHINGUACOUSY NORTH",0,1161554,40074,1,1
4,250728-MULTI-Saturday-01,24603552-250728-MULTI-Saturday-01,"4A CHINGUACOUSY NORTH",0,1161555,40074,1,1
4,250728-MULTI-Saturday-01,24603553-250728-MULTI-Saturday-01,"4 CHINGUACOUSY NORTH",0,1161559,40072,1,1
4,250728-MULTI-Saturday-01,24603554-250728-MULTI-Saturday-01,"4A CHINGUACOUSY NORTH",0,1161561,40074,1,1
4,250728-MULTI-Saturday-01,24603555-250728-MULTI-Saturday-01,"4 CHINGUACOUSY NORTH",0,1161557,40072,1,1
4,250728-MULTI-Saturday-01,24603556-250728-MULTI-Saturday-01,"4 CHINGUACOUSY NORTH",0,1161561,40072,1,1
4,250728-MULTI-Saturday-01,24603557-250728-MULTI-Saturday-01,"4A CHINGUACOUSY NORTH",0,1161558,40074,1,1
4,250728-MULTI-Saturday-01,24603558-250728-MULTI-Saturday-01,"4 CHINGUACOUSY NORTH",0,1161554,40072,1,1
4,250728-MULTI-Saturday-01,24603559-250728-MULTI-Saturday-01,"4A CHINGUACOUSY NORTH",0,1161562,40074,1,1
4,250728-MULTI-Saturday-01,24603560-250728-MULTI-Saturday-01,"4A CHINGUACOUSY NORTH",0,1161557,40074,1,1
4,250728-MULTI-Saturday-01,24603561-250728-MULTI-Saturday-01,"4 CHINGUACOUSY NORTH",0,1161554,40072,1,1
4,250728-MULTI-Saturday-01,24603562-250728-MULTI-Saturday-01,"4A CHINGUACOUSY NORTH",0,1161561,40074,1,1
4,250728-MULTI-Saturday-01,24603563-250728-MULTI-Saturday-01,"4A CHINGUACOUSY NORTH",0,1161559,40074,1,1
4,250728-MULTI-Saturday-01,24603564-250728-MULTI-Saturday-01,"4A CHINGUACOUSY NORTH",0,1161562,40074,1,1
4,250728-MULTI-Saturday-01,24603565-250728-MULTI-Saturday-01,"4A CHINGUACOUSY NORTH",0,1161555,40074,1,1
4,250728-MULTI-Saturday-01,24603566-250728-MULTI-Saturday-01,"4 CHINGUACOUSY NORTH",0,1161561,40072,1,1
4,250728-MULTI-Saturday-01,24603567-250728-MULTI-Saturday-01,"4A CHINGUACOUSY NORTH",0,1161559,40074,1,1
4,250728-MULTI-Saturday-01,24603568-250728-MULTI-Saturday-01,"4 CHINGUACOUSY NORTH",0,1161556,40072,1,1
4,250728-MULTI-Saturday-01,24603569-250728-MULTI-Saturday-01,"4A CHINGUACOUSY NORTH",0,1161554,40074,1,1
4,250728-MULTI-Saturday-01,24603570-250728-MULTI-Saturday-01,"4A CHINGUACOUSY SOUTH",1,1161560,40085,1,1
4,250728-MULTI-Saturday-01,24603571-250728-MULTI-Saturday-01,"4 CHINGUACOUSY NORTH",0,1161558,40072,1,1
4,250728-MULTI-Saturday-01,24603572-250728-MULTI-Saturday-01,"4A CHINGUACOUSY NORTH",0,1161556,40074,1,1
4,250728-MULTI-Saturday-01,24603573-250728-MULTI-Saturday-01,"4 CHINGUACOUSY NORTH",0,1161559,40072,1,1
4,250728-MULTI-Saturday-01,24603574-250728-MULTI-Saturday-01,"4 CHINGUACOUSY NORTH",0,1161554,40072,1,1
4,250728-MULTI-Saturday-01,24603575-250728-MULTI-Saturday-01,"4 CHINGUACOUSY NORTH",0,1161557,40072,1,1
4,250728-MULTI-Saturday-01,24603576-250728-MULTI-Saturday-01,"4A CHINGUACOUSY NORTH",0,1161556,40074,1,1
4,250728-MULTI-Saturday-01,24603577-250728-MULTI-Saturday-01,"4A CHINGUACOUSY NORTH",0,1161557,40074,1,1
4,250728-MULTI-Saturday-01,24603578-250728-MULTI-Saturday-01,"4 CHINGUACOUSY NORTH",0,1161563,40072,1,1
4,250728-MULTI-Saturday-01,24603579-250728-MULTI-Saturday-01,"4 CHINGUACOUSY NORTH",0,1161555,40072,1,1
4,250728-MULTI-Saturday-01,24603580-250728-MULTI-Saturday-01,"4A CHINGUACOUSY NORTH",0,1161557,40074,1,1
4,250728-MULTI-Saturday-01,24603581-250728-MULTI-Saturday-01,"4 CHINGUACOUSY NORTH",0,1161561,40072,1,1
4,250728-MULTI-Saturday-01,24603582-250728-MULTI-Saturday-01,"4A CHINGUACOUSY NORTH",0,1161557,40074,1,1
4,250728-MULTI-Saturday-01,24603583-250728-MULTI-Saturday-01,"4 CHINGUACOUSY NORTH",0,1161562,40072,1,1
4,250728-MULTI-Saturday-01,24603584-250728-MULTI-Saturday-01,"4 CHINGUACOUSY NORTH",0,1161558,40072,1,1
4,250728-MULTI-Saturday-01,24603585-250728-MULTI-Saturday-01,"4 CHINGUACOUSY NORTH",0,1161562,40072,1,1
4,250728-MULTI-Saturday-01,24603586-250728-MULTI-Saturday-01,"4 CHINGUACOUSY NORTH",0,1161555,40072,1,1
4,250728-MULTI-Saturday-01,24603587-250728-MULTI-Saturday-01,"4A CHINGUACOUSY NORTH",0,1161563,40074,1,1
4,250728-MULTI-Saturday-01,24603588-250728-MULTI-Saturday-01,"4 CHINGUACOUSY NORTH",0,1161554,40072,1,1
4,250728-MULTI-Saturday-01,24603589-250728-MULTI-Saturday-01,"4A CHINGUACOUSY NORTH",0,1161563,40074,1,1
4,250728-MULTI-Saturday-01,24603590-250728-MULTI-Saturday-01,"4 CHINGUACOUSY NORTH",0,1161559,40072,1,1
4,250728-MULTI-Saturday-01,24603591-250728-MULTI-Saturday-01,"4 CHINGUACOUSY NORTH",0,1161555,40072,1,1
4,250728-MULTI-Saturday-01,24603592-250728-MULTI-Saturday-01,"4 CHINGUACOUSY NORTH",0,1161563,40072,1,1
4,250728-MULTI-Saturday-01,24603593-250728-MULTI-Saturday-01,"4 CHINGUACOUSY NORTH",0,1161556,40072,1,1
4,250728-MULTI-Saturday-01,24603594-250728-MULTI-Saturday-01,"4 CHINGUACOUSY NORTH",0,1161557,40072,1,1
4,250728-MULTI-Saturday-01,24603595-250728-MULTI-Saturday-01,"4A CHINGUACOUSY NORTH",0,1161556,40074,1,1
4,250728-MULTI-Saturday-01,24603596-250728-MULTI-Saturday-01,"4 CHINGUACOUSY NORTH",0,1161556,40072,1,1
4,250728-MULTI-Saturday-01,24603597-250728-MULTI-Saturday-01,"4 CHINGUACOUSY NORTH",0,1161558,40072,1,1
4,250728-MULTI-Saturday-01,24603598-250728-MULTI-Saturday-01,"4 CHINGUACOUSY SOUTH",1,1161556,40089,1,1
4,250728-MULTI-Saturday-01,24603599-250728-MULTI-Saturday-01,"4 CHINGUACOUSY NORTH",0,1161561,40072,1,1
4,250728-MULTI-Saturday-01,24603600-250728-MULTI-Saturday-01,"4 CHINGUACOUSY NORTH",0,1161559,40072,1,1
4,250728-MULTI-Saturday-01,24603601-250728-MULTI-Saturday-01,"4A CHINGUACOUSY SOUTH",1,1161561,40085,1,1
4,250728-MULTI-Saturday-01,24603602-250728-MULTI-Saturday-01,"4 CHINGUACOUSY SOUTH",1,1161555,40089,1,1
4,250728-MULTI-Saturday-01,24603603-250728-MULTI-Saturday-01,"4A CHINGUACOUSY SOUTH",1,1161555,40085,1,1
4,250728-MULTI-Saturday-01,24603604-250728-MULTI-Saturday-01,"4A CHINGUACOUSY SOUTH",1,1161558,40085,1,1
4,250728-MULTI-Saturday-01,24603605-250728-MULTI-Saturday-01,"4A CHINGUACOUSY SOUTH",1,1161554,40085,1,1
4,250728-MULTI-Saturday-01,24603606-250728-MULTI-Saturday-01,"4 CHINGUACOUSY SOUTH",1,1161559,40089,1,1
4,250728-MULTI-Saturday-01,24603607-250728-MULTI-Saturday-01,"4 CHINGUACOUSY SOUTH",1,1161558,40089,1,1
4,250728-MULTI-Saturday-01,24603608-250728-MULTI-Saturday-01,"4 CHINGUACOUSY SOUTH",1,1161554,40089,1,1
4,250728-MULTI-Saturday-01,24603609-250728-MULTI-Saturday-01,"4A CHINGUACOUSY SOUTH",1,1161556,40085,1,1
4,250728-MULTI-Saturday-01,24603610-250728-MULTI-Saturday-01,"4 CHINGUACOUSY SOUTH",1,1161561,40089,1,1
4,250728-MULTI-Saturday-01,24603611-250728-MULTI-Saturday-01,"4A CHINGUACOUSY SOUTH",1,1161557,40085,1,1
4,250728-MULTI-Saturday-01,24603612-250728-MULTI-Saturday-01,"4A CHINGUACOUSY NORTH",0,1161559,40074,1,1
4,250728-MULTI-Saturday-01,24603613-250728-MULTI-Saturday-01,"4A CHINGUACOUSY SOUTH",1,1161559,40085,1,1
4,250728-MULTI-Saturday-01,24603614-250728-MULTI-Saturday-01,"4 CHINGUACOUSY SOUTH",1,1161557,40089,1,1
4,250728-MULTI-Saturday-01,24603615-250728-MULTI-Saturday-01,"4A CHINGUACOUSY NORTH",0,1161554,40074,1,1
4,250728-MULTI-Saturday-01,24603616-250728-MULTI-Saturday-01,"4A CHINGUACOUSY NORTH",0,1161561,40074,1,1
